 2002  04  28   2860.000   
 2002  04  29   2940.000   
 2002  04  30   3090.000   
 2002  05  01   3440.000   
 2002  05  02   3980.000   
 2002  05  03   4430.000   
 2002  05  04   5030.000   
 2002  05  05   5400.000   A
 2002  05  06   5390.000   
 2002  05  07   5040.000   
 2002  05  08   4760.000   
 2002  05  09   4520.000   
 2002  05  10   4270.000   
 2002  05  11   4060.000   
 2002  05  12   3990.000   
 2002  05  13   4190.000   
 2002  05  14   4410.000   A
 2002  05  15   4160.000   A
 2002  05  16   4540.000   
 2002  05  17   5140.000   
 2002  05  18   5280.000   
 2002  05  19   5130.000   
 2002  05  20   5310.000   
 2002  05  21   5570.000   
 2002  05  22   5820.000   
 2002  05  23   6510.000   
 2002  05  24   7260.000   
 2002  05  25   7500.000   
 2002  05  26   7230.000   
 2002  05  27   7190.000   
 2002  05  28   7210.000   
 2002  05  29   7580.000   
 2002  05  30   7860.000   
 2002  05  31   8140.000   
 2002  06  01   8530.000   
 2002  06  02   8790.000   
 2002  06  03   8720.000   
 2002  06  04   8440.000   
 2002  06  05   8260.000   
 2002  06  06   8290.000   
 2002  06  07   8290.000   
 2002  06  08   8660.000   
 2002  06  09   9090.000   
 2002  06  10   8980.000   
 2002  06  11   8510.000   
 2002  06  12   8220.000   
 2002  06  13   8360.000   
 2002  06  14   8760.000   
 2002  06  15   9140.000   
 2002  06  16   9440.000   
 2002  06  17   9660.000   
 2002  06  18   10000.000   
 2002  06  19   10200.000   
 2002  06  20   10400.000   
 2002  06  21   10600.000   
 2002  06  22   10400.000   
 2002  06  23   9870.000   
 2002  06  24   9440.000   
 2002  06  25   9580.000   
 2002  06  26   9860.000   
 2002  06  27   10100.000   
 2002  06  28   10200.000   
 2002  06  29   10100.000   
 2002  06  30   10200.000   
 2002  07  01   10100.000   
 2002  07  02   9840.000   
 2002  07  03   9620.000   
 2002  07  04   9100.000   
 2002  07  05   8490.000   
 2002  07  06   7890.000   
 2002  07  07   7330.000   
 2002  07  08   7030.000   
 2002  07  09   6670.000   
 2002  07  10   6540.000   
 2002  07  11   6440.000   
 2002  07  12   6510.000   
 2002  07  13   6620.000   
 2002  07  14   6760.000   
 2002  07  15   6900.000   
 2002  07  16   6920.000   
 2002  07  17   6850.000   
 2002  07  18   6730.000   
 2002  07  19   6510.000   
 2002  07  20   6290.000   
 2002  07  21   6140.000   
 2002  07  22   6080.000   
 2002  07  23   6010.000   
 2002  07  24   5930.000   
 2002  07  25   5470.000   
 2002  07  26   5250.000   
 2002  07  27   5110.000   
 2002  07  28   5050.000   
 2002  07  29   5040.000   
 2002  07  30   4950.000   
 2002  07  31   4620.000   
 2002  08  01   4360.000   
 2002  08  02   4180.000   
